bookID,title,authors,average_rating,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher,genres,main_author
201,Una arruga en el tiempo – A Wrinkle in Time,Madeleine L'Engle,4.0,spa,205,6,1,1984-06-01,Turtleback Books,"Fantasy;Fiction;Classics;Young Adult;Science Fiction;Childrens;Childrens,Middle Grade;Science Fiction,Time Travel;Adventure;Science Fiction Fantasy",Madeleine L'Engle
204,The Long Shadow (The Morland Dynasty #6),Cynthia Harrod-Eagles,4.12,eng,367,376,17,1994-06-01,Little Brown Book Group,"Historical,Historical Fiction;Historical;Fiction;European Literature,British Literature;Romance;Historical,Stuart;Literature,17th Century;Romance,Historical Romance",Cynthia Harrod-Eagles
205,A Long Shadow (Inspector Ian Rutledge #8),Charles Todd,4.11,eng,352,3086,237,2006-01-03,William Morrow,"Mystery;Historical,Historical Fiction;Fiction;Mystery,Historical Mystery;Historical;European Literature,British Literature;Mystery,Crime;Thriller,Mystery Thriller;Mystery,Detective;Audiobook",Charles Todd
207,Long Way Round: Chasing Shadows Across the World,Ewan McGregor/Charley Boorman/Robert Uhlig,3.94,en-US,320,352,44,2005-11-01,Atria Books,"Travel;Nonfiction;Adventure;Biography;Autobiography,Memoir;Transport,Motorcycle;Travel,Travelogue;Biography,Autobiography;Biography Memoir;Sports,Motorcycling",Ewan McGregor
208,A Shadow in Summer (Long Price Quartet #1),Daniel Abraham,3.6,eng,331,9852,633,2006-03-07,Tor Books,"Fantasy;Fiction;Fantasy,Epic Fantasy;Fantasy,High Fantasy;Science Fiction Fantasy;Science Fiction,Steampunk;Science Fiction;Fantasy,Magic;Speculative Fiction;Epic",Daniel Abraham
213,New Hope for the Dead (Hoke Mosely #2),Charles Willeford/James Lee Burke,3.9,eng,244,821,78,2004-08-10,Vintage Crime/Black Lizard,"Mystery,Crime;Fiction;Mystery;Mystery,Noir;Thriller;Novels;Mystery,Detective;Mystery,Hard Boiled;The United States Of America;Literature,American",Charles Willeford
214,Sideswipe: A Hoke Moseley Novel,Charles Willeford/Lawrence Block,04.05,eng,215,731,72,2005-03-08,Vintage Crime/Black Lizard,"Mystery,Crime;Fiction;Mystery,Noir;Mystery;Mystery,Hard Boiled;Thriller;Mystery,Detective;Literature,American;Thriller,Mystery Thriller;Adult",Charles Willeford
216,Miami Blues (Hoke Moseley #1),Charles Willeford/Elmore Leonard,3.94,eng,191,2897,178,2004-08-10,Vintage Crime/Black Lizard,"Mystery,Crime;Fiction;Mystery;Mystery,Noir;Mystery,Detective;Thriller;Novels;Mystery,Hard Boiled;Literature,American;The United States Of America",Charles Willeford
230,The Burnt Orange Heresy (Vintage Crime/Black Lizard),Charles Willeford,3.89,eng,144,98,11,1990-10-03,Vintage Books,"Fiction;Mystery,Crime;Mystery;Mystery,Noir;Art;Novels;Thriller;Literature,20th Century;Literature,American;Thriller,Mystery Thriller",Charles Willeford
231,I am Charlotte Simmons,Tom Wolfe,3.42,eng,738,20888,1688,2005-08-30,Picador,"Fiction;Novels;Contemporary;Academic,College;Literary Fiction;Young Adult,Coming Of Age;Literature;Literature,American;Audiobook;Young Adult",Tom Wolfe
237,Poetry for Young People: Edward Lear,Edward Lear/Laura Huliska-Beith/Edward Mendelson,3.91,eng,48,66,19,2001-10-01,Sterling,"Poetry;Childrens;Childrens,Picture Books",Edward Lear
244,The Puffin Book of Nonsense Verse,Quentin Blake,04.02,eng,287,81,6,1996-10-03,Puffin Books,Poetry;Childrens;Humor;Anthologies;Fiction,Quentin Blake
245,Henry Miller on Writing,Henry Miller/Thomas H. Moore,4.22,eng,217,981,52,1964-02-01,New Directions Publishing Corporation,"Language,Writing;Nonfiction;Biography;Writing,Essays;Literature;Philosophy;Literature,American;Classics;Reference;Literature,20th Century",Henry Miller
247,Quiet Days in Clichy,Henry Miller,3.69,eng,154,3381,141,1994-01-13,Grove Press,"Fiction;Literature;Classics;Novels;Adult Fiction,Erotica;Literature,American;Literature,20th Century;Cultural,France;The United States Of America;Classics,Modern Classics",Henry Miller
249,Tropic of Cancer,Henry Miller/Jiří Níl,3.68,eng,318,53206,2376,1994-01-06,Grove Press,"Fiction;Classics;Literature;Novels;Literature,American;Literature,Banned Books;Adult Fiction,Erotica;Literature,20th Century;Literary Fiction;Cultural,France",Henry Miller
250,Tropic of Capricorn,Henry Miller,3.78,eng,348,14872,459,1994-01-13,Grove Press,"Fiction;Classics;Literature;Novels;Literature,American;Adult Fiction,Erotica;The United States Of America;Literary Fiction;Literature,Banned Books;Sexuality",Henry Miller
251,Nexus (The Rosy Crucifixion #3),Henry Miller,4.1,eng,316,3261,58,1994-01-13,Grove Press,"Fiction;Literature;Classics;Novels;Literature,American;Adult Fiction,Erotica;The United States Of America;Literature,20th Century;Literary Fiction;Contemporary",Henry Miller
252,Sexus (The Rosy Crucifixion #1),Henry Miller,3.98,eng,506,7805,251,1994-01-12,Grove Press,"Fiction;Classics;Literature;Novels;Adult Fiction,Erotica;Literature,American;Literature,20th Century;The United States Of America;Roman;Sexuality",Henry Miller
253,The Air-Conditioned Nightmare,Henry Miller,3.83,eng,292,2699,142,1970-01-17,New Directions Publishing Corporation,"Fiction;Travel;Literature;Writing,Essays;Classics;Novels;The United States Of America;Literature,American;Literature,20th Century;American,Americana",Henry Miller
264,The Portrait of a Lady,Henry James/Patricia Crick,3.78,eng,797,61640,1951,2003-09-30,Penguin Classics,"Classics;Fiction;Literature;Literature,19th Century;Novels;Historical,Historical Fiction;Romance;Literature,American;Classics,Classic Literature;Historical,Victorian",Henry James
269,The Portrait of a Lady,Henry James/Gabriel Brownstein/Mary Cregan,3.78,eng,635,392,41,2004-01-16,Barnes Noble Classics,"Classics;Fiction;Literature;Literature,19th Century;Novels;Historical,Historical Fiction;Romance;Literature,American;Classics,Classic Literature;Historical,Victorian",Henry James
277,Writing,Marguerite Duras,3.75,eng,91,778,44,1999-05-06,Brookline Books,"Nonfiction;Language,Writing;Cultural,France;Writing,Essays;Literature;Womens;European Literature,French Literature;Short Stories;Biography;Academic,School",Marguerite Duras
278,The War,Marguerite Duras/Barbara Bray,3.85,eng,192,963,65,1994-08-01,The New Press,"Cultural,France;Nonfiction;Autobiography,Memoir;History;War;European Literature,French Literature;War,World War II;Biography;Biography Memoir;Biography,Autobiography",Marguerite Duras
280,The Ravishing of Lol Stein,Marguerite Duras/Richard Seever,3.66,en-US,181,2057,128,1986-03-12,Pantheon Books,"Fiction;Cultural,France;Classics;European Literature,French Literature;Novels;Literature;Literary Fiction;Roman;Literature,20th Century;Womens",Marguerite Duras
285,Love Letters,Kahlil Gibran/Suheil Bushrui/Salma H. Al-Kuzbari,3.68,eng,178,203,8,1999-07-01,One World,Poetry;Nonfiction;Romance,Kahlil Gibran
288,Kahlil Gibran: His Life and World,Jean Gibran/جبران خليل جبران/Kahlil Gibran,4.21,eng,464,35,2,1998-04-01,Interlink Publishing Group,Biography;History,Jean Gibran
289,The Beloved: Reflections on the Path of the Heart,Kahlil Gibran/John Walbridge/Robin Waterfield,4.19,eng,102,328,16,1998-01-01,Penguin Books,Poetry;Philosophy;Classics;Fiction;Literature;Spirituality;Romance,Kahlil Gibran
290,Jesus the Son of Man,Kahlil Gibran/جبران خليل جبران,3.98,eng,216,1308,82,1995-02-21,Knopf,"Poetry;Religion;Fiction;Philosophy;Classics;Spirituality;Literature;Religion,Christianity;Christian;Religion,Theology",Kahlil Gibran
291,The Broken Wings,Kahlil Gibran/جبران خليل جبران/Anthony Rizcallah Ferris,3.92,eng,132,6432,517,2003-03-03,Citadel,"Classics;Poetry;Fiction;Romance;Novels;Philosophy;Literature;Spirituality;Cultural,Lebanon;Short Stories",Kahlil Gibran
292,Sand and Foam,Kahlil Gibran/جبران خليل جبران,04.08,eng,100,3015,217,2011-06-14,Knopf,"Poetry;Philosophy;Classics;Fiction;Literature;Spirituality;Religion;Literature,20th Century;Cultural,Lebanon;Audiobook",Kahlil Gibran
295,Treasure Island,Robert Louis Stevenson,3.83,eng,311,318753,6734,2001-09-15,Kingfisher,"Classics;Fiction;Adventure;Historical,Historical Fiction;Young Adult;Childrens;Adventure,Pirates;Literature;Fantasy;Novels",Robert Louis Stevenson
296,Treasure Island,Robert Louis Stevenson/Scott McKowen,3.83,en-US,213,420,42,2004-10-01,Sterling Children's Books,"Classics;Fiction;Adventure;Historical,Historical Fiction;Young Adult;Childrens;Adventure,Pirates;Literature;Fantasy;Novels",Robert Louis Stevenson
297,Treasure Island,Robert Louis Stevenson,3.83,eng,245,5967,276,2005-06-01,Simon & Schuster,"Classics;Fiction;Adventure;Historical,Historical Fiction;Young Adult;Childrens;Adventure,Pirates;Literature;Fantasy;Novels",Robert Louis Stevenson
298,Treasure Island,Robert Louis Stevenson/N.C. Wyeth/Timothy Meis,3.83,eng,64,104,14,2003-07-01,Atheneum Books for Young Readers,"Classics;Fiction;Adventure;Historical,Historical Fiction;Young Adult;Childrens;Adventure,Pirates;Literature;Fantasy;Novels",Robert Louis Stevenson
299,Treasure Island,Robert Louis Stevenson/Milo Winter,3.83,en-US,272,56,4,2002-09-03,Gramercy Books,"Classics;Fiction;Adventure;Historical,Historical Fiction;Young Adult;Childrens;Adventure,Pirates;Literature;Fantasy;Novels",Robert Louis Stevenson
302,Treasure Island (Great Illustrated Classics),Deidre S. Laiken/A.J. McAllister/Robert Louis Stevenson,04.05,eng,232,91,16,2006-01-31,Abdo Publishing Company,"Classics;Fiction;Adventure;Childrens;Adventure,Pirates;Young Adult;Historical,Historical Fiction;Literature;Childrens,Chapter Books;Historical",Deidre S. Laiken
313,100 Years of Lynchings,Ralph Ginzburg,4.61,eng,270,88,4,1996-11-22,Black Classic Press,"History;Race;Nonfiction;Cultural,African American;Mystery,Crime;Politics;North American Hi...,American History",Ralph Ginzburg
324,Cien años de soledad,Gabriel García Márquez,04.07,spa,448,63,7,1990-01-01,French & European,"Fiction;Classics;Magical Realism;Literature;Fantasy;Novels;Historical,Historical Fiction;European Literature,Spanish Literature;Literary Fiction;Cultural,Latin American",Gabriel García Márquez
330,On Beyond Zebra!,Dr. Seuss,04.04,eng,64,2815,164,1955-09-12,Random House Books for Young Readers,"Childrens,Picture Books;Childrens;Fiction;Poetry;Classics;Animals;Humor;Fantasy;Childrens,Juvenile;Academic,School",Dr. Seuss
332,The Wedding Clause,Debbie Raleigh,3.6,eng,256,95,13,2005-06-07,Zebra Books,"Romance;Romance,Historical Romance;Historical,Regency;Historical;Historical,Historical Fiction;Romance,Clean Romance",Debbie Raleigh
333,The Zebra Wall,Kevin Henkes,3.44,eng,147,217,24,2005-02-15,Greenwillow Books,"Realistic Fiction;Childrens,Middle Grade;Childrens;Fiction;Young Adult",Kevin Henkes
337,El perfume: Historia de un asesino,Patrick Süskind,04.02,spa,239,4136,255,2002-06-01,Booket,"Fiction;Classics;Historical,Historical Fiction;Horror;Mystery;Thriller;Mystery,Crime;European Literature,German Literature;Historical;Novels",Patrick Süskind
348,The Door Into Summer,Robert A. Heinlein,04.01,eng,304,17232,649,1997-06-17,Del Rey Books,"Science Fiction;Fiction;Science Fiction,Time Travel;Science Fiction Fantasy;Fantasy;Classics;Speculative Fiction;Audiobook;Adventure;Novels",Robert A. Heinlein
350,Stranger in a Strange Land,Robert A. Heinlein,3.92,eng,528,251872,6241,1991-10-01,Ace Books,Science Fiction;Fiction;Classics;Science Fiction Fantasy;Fantasy;Novels;Speculative Fiction;Philosophy;Audiobook;Religion,Robert A. Heinlein
354,To Sail Beyond the Sunset,Robert A. Heinlein,3.87,en-US,434,10293,193,1988-06-01,Ace Books,"Science Fiction;Fiction;Science Fiction Fantasy;Fantasy;Science Fiction,Time Travel;Speculative Fiction;Audiobook;Classics;Adventure;Novels",Robert A. Heinlein
355,Job: A Comedy of Justice,Robert A. Heinlein,3.78,en-US,439,15970,438,1985-10-12,Del Rey Books,"Science Fiction;Fiction;Fantasy;Science Fiction Fantasy;Humor;Religion;Speculative Fiction;Humor,Comedy;Adventure;Novels",Robert A. Heinlein
356,Time for the Stars (Heinlein's Juveniles #10),Robert A. Heinlein,3.97,eng,256,6898,200,2006-08-08,Tor Books,"Science Fiction;Fiction;Young Adult;Science Fiction Fantasy;Adventure;Audiobook;Childrens,Juvenile;Classics;Speculative Fiction;Fantasy",Robert A. Heinlein
357,The Long Dark Tea-Time of the Soul (Dirk Gently #2),Douglas Adams,04.06,en-US,307,67803,1401,1991-02-15,Pocket Books,"Fiction;Fantasy;Science Fiction;Humor;Mystery;Humor,Comedy;Science Fiction Fantasy;Audiobook;Novels;European Literature,British Literature",Douglas Adams
359,The Salmon of Doubt (Dirk Gently #3),Douglas Adams,3.93,eng,298,22091,746,2005-04-26,Del Rey Books,"Science Fiction;Fiction;Humor;Fantasy;Humor,Comedy;Short Stories;Writing,Essays;Science Fiction Fantasy;Audiobook;Mystery",Douglas Adams
362,Wish You Were Here: The Official Biography of Douglas Adams,Nick Webb,4.14,eng,368,2623,49,2005-12-27,Del Rey Books,Biography;Nonfiction;Humor;Biography Memoir;Unfinished;History;Own,Nick Webb
367,Douglas Adams's Starship Titanic,Terry Jones,3.6,eng,256,885,84,1998-10-27,Ballantine Books,"Science Fiction;Fiction;Humor;Fantasy;Humor,Comedy;Science Fiction Fantasy;Space;Adventure;Novels;Science Fiction,Aliens",Terry Jones
377,Salmon of Doubt: Hitchhiking the Galaxy One Last Time,Douglas Adams/Christopher Cerf,3.93,eng,336,5,0,2003-07-01,Turtleback Books,"Science Fiction;Fiction;Humor;Fantasy;Humor,Comedy;Short Stories;Writing,Essays;Science Fiction Fantasy;Audiobook;Mystery",Douglas Adams
382,The Phantom Tollbooth: A Children's Play in Two Acts,Susan Nanus/Norton Juster,4.13,eng,72,100,13,2011-01-12,Samuel French Inc.,"Plays;Academic,Read For School;Fantasy;Childrens",Susan Nanus
385,On Bullshit,Harry G. Frankfurt,3.57,eng,67,9358,995,2005-01-30,Princeton University Press,"Philosophy;Nonfiction;Writing,Essays;Humor;Psychology;Politics;Humanities,Language;Sociology;Cultural;Audiobook",Harry G. Frankfurt
386,Another Bullshit Night in Suck City,Nick Flynn,3.78,eng,347,9318,907,2005-09-12,W. W. Norton & Company,"Autobiography,Memoir;Nonfiction;Biography;Poetry;Biography Memoir;Biography,Autobiography;Mental Health,Mental Illness;Family;Literature;Academic,School",Nick Flynn
394,Lincoln at Gettysburg: The Words That Remade America,Garry Wills,4.14,en-US,317,120,15,1993-06-12,Simon & Schuster,"History;Nonfiction;Military History,Civil War;North American Hi...,American History;Biography;Politics,Presidents;Politics;American History,American Civil War;War;Historical",Garry Wills
397,The Gettysburg Address,Abraham Lincoln/Michael McCurdy,4.53,eng,32,5239,76,1998-02-02,HMH Books for Young Readers,"History;Nonfiction;Politics;Classics;North American Hi...,American History;Military History,Civil War;Historical;War;Politics,Presidents;Childrens,Picture Books",Abraham Lincoln
399,Underworld,Don DeLillo,3.92,eng,827,1505,175,1998-07-09,Scribner Book Company,"Fiction;Literature;Novels;Literature,American;Literary Fiction;Classics;Contemporary;Historical,Historical Fiction;Literature,20th Century;American,Americana",Don DeLillo
400,Libra,Don DeLillo,3.99,eng,480,11857,564,1991-05-01,Penguin Books,"Fiction;Historical,Historical Fiction;Novels;Literature;Literature,American;Politics;Literary Fiction;Literature,20th Century;Contemporary;The United States Of America",Don DeLillo
403,Americana,Don DeLillo,3.43,eng,377,393,55,1989-07-06,Penguin Books,"Fiction;Novels;Literature,American;Literary Fiction;Literature,20th Century;Contemporary;American,Americana;Literature;Unfinished;Classics",Don DeLillo
404,Running Dog,Don DeLillo,3.43,eng,256,1356,72,1989-07-17,Vintage Contemporaries,"Fiction;Literature,American;Novels;Thriller;Literature,20th Century;Contemporary;Literature;The United States Of America;Literary Fiction;American,Americana",Don DeLillo
406,Cosmopolis,Don DeLillo,3.22,eng,224,460,41,2004-04-06,Scribner Book Company,"Fiction;Contemporary;Novels;Literature,American;Literature;Literary Fiction;New York;The United States Of America;American,Americana;Literature,21st Century",Don DeLillo
407,Great Jones Street,Don DeLillo,3.48,eng,272,2492,145,1994-01-01,Penguin Books,"Fiction;Music;Literature,20th Century;Literature;Literature,American;Novels;Literary Fiction;New York;Contemporary;Unfinished",Don DeLillo
408,The Names,Don DeLillo,3.64,eng,339,3100,212,1989-07-17,Vintage Books,"Fiction;Novels;Literature,American;Literature;Cultural,Greece;Mystery;Literature,20th Century;Literary Fiction;The United States Of America;Contemporary",Don DeLillo
409,Against the Day,Thomas Pynchon,4.13,eng,1085,5296,587,2006-11-21,Penguin Press,"Fiction;Historical,Historical Fiction;Literature;Novels;Science Fiction,Steampunk;Science Fiction;Literature,American;Literary Fiction;Historical;Contemporary",Thomas Pynchon
410,V.,Thomas Pynchon,3.96,eng,547,1415,177,2005-07-05,Harper Perennial Modern Classics,"Fiction;Classics;Literature;Novels;Literature,American;Contemporary;Literary Fiction;Literature,20th Century;The United States Of America;Modern",Thomas Pynchon
411,The Crying of Lot 49,Thomas Pynchon,3.69,eng,152,2161,230,1999-04-01,Harper Perennial,"Fiction;Classics;Literature;Novels;Literature,American;Mystery;Literary Fiction;Contemporary;Literature,20th Century;The United States Of America",Thomas Pynchon
412,Gravity's Rainbow,Thomas Pynchon,04.01,eng,784,762,213,2000-01-01,Penguin Books,"Fiction;Classics;Science Fiction;Literature;Historical,Historical Fiction;Novels;Literature,American;War;Literary Fiction;Unfinished",Thomas Pynchon
413,Mason & Dixon,Thomas Pynchon/Christophe Claro/Brice Matthieussent,04.07,eng,773,8086,602,2004-01-03,Picador,"Fiction;Historical,Historical Fiction;Literature;Novels;Literature,American;Classics;Literary Fiction;Historical;Literature,20th Century;The United States Of America",Thomas Pynchon
414,Vineland,Thomas Pynchon,3.69,en-US,385,702,69,1997-09-01,Penguin Classics,"Fiction;Literature;Novels;Literature,American;Literary Fiction;Literature,20th Century;Classics;The United States Of America;Humor;Contemporary",Thomas Pynchon
415,Gravity's Rainbow,Thomas Pynchon,04.01,eng,776,29764,2164,2006-10-31,Penguin Books,"Fiction;Classics;Science Fiction;Literature;Historical,Historical Fiction;Novels;Literature,American;War;Literary Fiction;Unfinished",Thomas Pynchon
416,Slow Learner: Early Stories,Thomas Pynchon,3.5,eng,193,334,34,1985-04-30,Back Bay Books,"Fiction;Short Stories;Literature;Literature,American;Literature,20th Century;The United States Of America;Contemporary;Novels;Anthologies,Collections;Classics",Thomas Pynchon
